district_name,block_name,gp_name,village_name,village_code,village_latitude,village_longitude,total_hhd,TOT_P,TOT_M,TOT_F,P_SC,P_ST,P_LIT,P_ILL,TOT_WORK_P,MAINWORK_P,MARGWORK_P,total_hhd_having_piped_water_connection,total_no_of_community_toilets_constructed,availability_of_phc,availability_of_chc,distance_of_phc,distance_of_chc,total_no_of_schools_primary_sections,total_no_of_schools_middle_sections,availability_of_high_school,availability_of_ssc_school,is_village_connected_to_all_weather_road,distance_of_all_weather_road,availability_of_internal_pucca_road,availablility_hours_of_domestic_electricity,is_broadband_available,no_of_shgs_under_nrlm,total_hhd_mobilized_into_shg,total_no_of_shg_promoted,total_shg_members_engaged_in_income_generation_activities,availability_of_cottage_small_scale_units,total_hhd_engaged_cottage_small_scale_units,piped_water_pct,toilet_per_100hh,sanitation_deficit_raw,sanitation_deficit,has_health_fac,min_health_distance,health_deficit_raw,health_deficit,total_schools,schools_per_1000,education_deficit_raw,education_deficit,service_deficit_index,road_deficit_raw,road_deficit,digital_deficit_raw,digital_deficit,electricity_deficit_raw,electricity_deficit,score_piped_water,score_toilets,score_sanitation,theme_water_sanitation_score,score_phc_avail,score_chc_avail,score_health_distance,score_health_deficit,theme_health_score,score_schools_per_1000,score_high_school_avail,score_ssc_school_avail,score_education_deficit,theme_education_score,score_all_weather_connectivity,score_all_weather_distance,score_internal_pucca_road,score_road_deficit,theme_roads_score,score_electricity_hours,score_broadband,score_digital_deficit,score_electricity_deficit,theme_digital_electricity_score,shg_coverage_pct,iga_members_pct,cottage_units_coverage_pct,score_shg_coverage,score_iga_members,score_cottage_units,score_cottage_avail,theme_livelihood_score,score_service_deficit,theme_service_score,pdi_village,pdi_grade
CHAMPAWAT,BARAKOT,DAYARTOLI,Litee,54191,29.451492,80.120788,4,18.0,11.0,7.0,14.0,0.0,9.0,9.0,10.0,4.0,6.0,0,0,2,2,3,4,0,0,2,2,2,4,3,2,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,3.0,0.3,0.5,4,222.2222222222222,0.9444444444444444,0.9444444444444444,0.7833333333333333,-0.2799999999999999,0.4615384615384617,-1,0.0,0.75,0.75,0.0,0.0,99.0,33.0,100.0,100.0,50.0,99.5,87.375,5.5555555555555545,100.0,100.0,99.05555555555556,76.15277777777777,100.0,20.0,100.0,99.53846153846153,79.88461538461539,25.0,100.0,100.0,99.25,81.0625,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.21666666666667,99.21666666666667,57.34140607504739,C
CHAMPAWAT,BARAKOT,DAYARTOLI,Dyartoli,54193,29.451953,80.121021,126,632.0,318.0,314.0,253.0,0.0,446.0,186.0,242.0,23.0,219.0,126,0,2,2,3,3,1,0,2,2,1,0,1,2,1,12,84,12,0,2,0,100.0,0.0,0.0,0.0,1,3.0,0.3,0.5,5,7.9113924050632916,0.9980221518987342,0.9980221518987342,0.4994066455696203,0.0,1.0,0,1.0,0.75,0.75,100.0,0.0,100.0,66.66666666666667,100.0,100.0,50.0,99.5,87.375,0.1977848101265823,100.0,100.0,99.00197784810126,74.79994066455696,100.0,100.0,100.0,99.0,99.75,25.0,100.0,99.0,99.25,80.8125,66.66666666666667,0.0,0.0,66.66666666666667,0.0,0.0,100.0,41.66666666666667,99.50059335443038,99.50059335443038,72.593248515294,B
CHAMPAWAT,BARAKOT,DHATI GAON,Dhali Gaon,54142,29.413968,80.087888,116,525.0,277.0,248.0,192.0,0.0,342.0,183.0,285.0,25.0,260.0,0,0,2,2,5,5,1,0,2,2,2,5,1,4,2,6,30,6,30,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,5,9.523809523809526,0.9976190476190476,0.9976190476190476,0.9992857142857144,-0.1999999999999999,0.6153846153846155,-1,0.0,0.25,0.25,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.23809523809523814,100.0,100.0,99.00238095238095,74.81011904761905,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,100.0,99.75,93.6875,25.862068965517242,5.714285714285714,0.0,25.862068965517242,17.142857142857142,0.0,100.0,35.751231527093594,99.00071428571428,99.00071428571428,59.915327552113084,C
CHAMPAWAT,BARAKOT,EZARA,Lwarki,54139,29.442387,80.103998,11,61.0,35.0,26.0,0.0,0.0,45.0,16.0,40.0,6.0,34.0,10,0,2,2,2,5,0,0,2,2,1,0,3,4,2,1,5,1,0,2,0,90.9090909090909,0.0,0.0909090909090909,0.0909090909090909,1,2.0,0.15,0.25,4,65.57377049180329,0.9836065573770492,0.9836065573770492,0.422354694485842,0.0,1.0,-1,0.0,0.25,0.25,90.9090909090909,0.0,99.9090909090909,63.6060606060606,100.0,100.0,75.0,99.75,93.6875,1.6393442622950822,100.0,100.0,99.01639344262296,75.1639344262295,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,45.45454545454545,0.0,0.0,45.45454545454545,0.0,0.0,100.0,36.36363636363636,99.57764530551415,99.57764530551415,73.07047307933715,B
CHAMPAWAT,BARAKOT,EZARA,Patan Gaon,54140,29.442162,80.103592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,5,5,0,0,2,2,2,2,3,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,0.0,1.0,1.0,1.0,-0.4399999999999999,0.1538461538461539,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,60.0,100.0,99.84615384615384,89.96153846153845,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,100.0,99.0,99.0,74.12514136441177,B
CHAMPAWAT,BARAKOT,EZARA,Basaudi,54141,29.442292,80.104022,36,122.0,66.0,56.0,77.0,0.0,69.0,53.0,64.0,8.0,56.0,25,1,2,2,5,5,1,0,2,2,1,0,3,4,2,2,10,2,0,2,0,69.44444444444444,2.7777777777777777,0.3055555555555556,0.3055555555555556,1,5.0,0.6,1.0,5,40.98360655737704,0.9897540983606558,0.9897540983606558,0.7885928961748634,0.0,1.0,-1,0.0,0.25,0.25,69.44444444444444,2.7777777777777777,99.69444444444444,57.30555555555555,100.0,100.0,0.0,99.0,74.75,1.024590163934426,100.0,100.0,99.01024590163935,75.00870901639344,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,27.77777777777778,0.0,0.0,27.77777777777778,0.0,0.0,100.0,31.944444444444443,99.21140710382514,99.21140710382514,67.65785913973666,B
CHAMPAWAT,BARAKOT,EZARA,Ezra,54146,29.506818,80.115116,37,188.0,90.0,98.0,0.0,0.0,130.0,58.0,93.0,43.0,50.0,37,1,2,2,4,4,1,1,1,1,1,0,2,4,1,1,10,2,0,2,0,100.0,2.702702702702702,0.0,0.0,1,4.0,0.4499999999999999,0.75,4,21.27659574468085,0.9946808510638298,0.9946808510638298,0.598404255319149,0.0,1.0,0,1.0,0.25,0.25,100.0,2.702702702702702,100.0,67.56756756756756,100.0,100.0,25.0,99.25,81.0625,0.5319148936170213,100.0,100.0,99.00531914893617,74.8843085106383,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,27.027027027027028,0.0,0.0,27.027027027027028,0.0,0.0,100.0,31.756756756756758,99.40159574468085,99.40159574468085,70.36713889713928,B
CHAMPAWAT,BARAKOT,FARTOLA,Fartola,54177,29.441937,80.104192,110,412.0,213.0,199.0,72.0,10.0,324.0,88.0,128.0,82.0,46.0,6,0,2,2,2,2,1,1,1,1,1,0,2,4,1,3,3,3,0,2,0,5.454545454545454,0.0,0.9454545454545454,0.9454545454545454,1,2.0,0.15,0.25,4,9.70873786407767,0.9975728155339806,0.9975728155339806,0.6829082082965579,0.0,1.0,0,1.0,0.25,0.25,5.454545454545454,0.0,99.05454545454545,34.836363636363636,100.0,100.0,75.0,99.75,93.6875,0.24271844660194172,100.0,100.0,99.00242718446601,74.81128640776699,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,2.727272727272727,0.0,0.0,2.727272727272727,0.0,0.0,100.0,25.681818181818183,99.31709179170345,99.31709179170345,62.29553379985345,B
CHAMPAWAT,BARAKOT,FARTOLA,Gurna (Nayaabad),54185,29.442322,80.104043,66,119.0,69.0,50.0,115.0,0.0,88.0,31.0,25.0,24.0,1.0,5,0,2,2,2,2,0,0,2,2,2,2,3,4,1,3,18,3,3,2,0,7.575757575757576,0.0,0.9242424242424242,0.9242424242424242,1,2.0,0.15,0.25,4,33.61344537815126,0.9915966386554622,0.9915966386554622,0.6747517188693659,-0.4399999999999999,0.1538461538461539,0,1.0,0.25,0.25,7.575757575757576,0.0,99.07575757575758,35.55050505050505,100.0,100.0,75.0,99.75,93.6875,0.8403361344537816,100.0,100.0,99.00840336134453,74.96218487394958,100.0,60.0,100.0,99.84615384615384,89.96153846153845,75.0,100.0,99.0,99.75,93.4375,27.272727272727273,2.5210084033613445,0.0,27.272727272727273,7.5630252100840325,0.0,100.0,33.708938120702825,99.32524828113064,99.32524828113064,64.3105370236733,B
CHAMPAWAT,BARAKOT,FARTOLA,Gurna (Santola),54186,29.506818,80.115116,54,145.0,81.0,64.0,0.0,0.0,114.0,31.0,37.0,20.0,17.0,6,0,2,2,2,2,1,0,2,2,1,0,3,4,1,3,18,3,0,2,0,11.11111111111111,0.0,0.8888888888888888,0.8888888888888888,1,2.0,0.15,0.25,5,34.48275862068965,0.9913793103448276,0.9913793103448276,0.6640804597701149,0.0,1.0,0,1.0,0.25,0.25,11.11111111111111,0.0,99.11111111111111,36.74074074074074,100.0,100.0,75.0,99.75,93.6875,0.8620689655172413,100.0,100.0,99.00862068965517,74.96767241379311,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,33.333333333333336,0.0,0.0,33.333333333333336,0.0,0.0,100.0,33.333333333333336,99.33591954022988,99.33591954022988,65.66532138419775,B
CHAMPAWAT,BARAKOT,GALLA GAON,Kalakot,54205,29.434806,80.061645,36,185.0,95.0,90.0,180.0,0.0,121.0,64.0,71.0,65.0,6.0,0,2,2,2,5,5,0,0,1,2,1,0,3,4,2,0,0,0,0,2,0,0.0,5.555555555555555,1.0,1.0,1,5.0,0.6,1.0,3,16.216216216216218,0.995945945945946,0.995945945945946,0.998783783783784,0.0,1.0,-1,0.0,0.25,0.25,0.0,5.555555555555555,99.0,34.851851851851855,100.0,100.0,0.0,99.0,74.75,0.40540540540540543,100.0,100.0,99.00405405405405,74.85236486486487,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.00121621621622,99.00121621621622,59.762605617632616,C
CHAMPAWAT,BARAKOT,GALLA GAON,Galla Gaon,54206,29.434872,80.061299,112,381.0,189.0,192.0,0.0,0.0,243.0,138.0,81.0,20.0,61.0,60,3,2,2,3,3,0,3,1,2,2,5,3,4,2,32,32,0,0,2,0,53.57142857142857,2.6785714285714284,0.4642857142857143,0.4642857142857143,1,3.0,0.3,0.5,6,15.748031496062993,0.9960629921259844,0.9960629921259844,0.6381046119235096,-0.1999999999999999,0.6153846153846155,-1,0.0,0.25,0.25,53.57142857142857,2.6785714285714284,99.53571428571429,51.92857142857142,100.0,100.0,50.0,99.5,87.375,0.3937007874015748,100.0,100.0,99.00393700787401,74.8494094488189,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,100.0,99.75,93.6875,28.571428571428573,0.0,0.0,28.571428571428573,0.0,0.0,100.0,32.142857142857146,99.36189538807649,99.36189538807649,65.16077780701609,B
CHAMPAWAT,BARAKOT,GUMAID,Gumaud,54198,29.447474,80.082096,185,234.0,101.0,133.0,7.0,0.0,140.0,94.0,136.0,19.0,117.0,9,0,2,2,4,5,1,0,2,2,1,0,1,4,2,5,32,5,1,2,0,4.864864864864865,0.0,0.9513513513513514,0.9513513513513514,1,4.0,0.4499999999999999,0.75,5,21.36752136752137,0.9946581196581196,0.9946581196581196,0.8838028413028414,0.0,1.0,-1,0.0,0.25,0.25,4.864864864864865,0.0,99.04864864864865,34.63783783783784,100.0,100.0,25.0,99.25,81.0625,0.5341880341880343,100.0,100.0,99.00534188034187,74.88488247863248,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,17.2972972972973,0.42735042735042733,0.0,17.2972972972973,1.282051282051282,0.0,100.0,29.644837144837144,99.11619715869716,99.11619715869716,62.26128656447573,B
CHAMPAWAT,BARAKOT,GWEENARA,Gwenada,54196,29.44234,80.103415,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,0,2,2,4,5,2,1,1,1,2,3,2,4,1,7,36,7,2,2,0,58.252427184466015,0.0,0.4174757281553398,0.4174757281553398,1,4.0,0.4499999999999999,0.75,5,0.0,1.0,1.0,0.725242718446602,-0.36,0.3076923076923077,0,1.0,0.25,0.25,58.252427184466015,0.0,99.58252427184466,52.61165048543689,100.0,100.0,25.0,99.25,81.0625,0.0,100.0,100.0,99.0,74.75,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,99.0,99.75,93.4375,34.95145631067961,,0.0,34.95145631067961,,0.0,100.0,44.98381877022654,99.27475728155339,99.27475728155339,69.61231254969361,B
CHAMPAWAT,BARAKOT,GWEENARA,Gairi,54197,29.458758,80.081953,34,142.0,66.0,76.0,28.0,0.0,83.0,59.0,79.0,0.0,79.0,34,0,2,2,4,5,1,0,2,2,1,0,2,4,2,2,16,2,16,2,0,100.0,0.0,0.0,0.0,1,4.0,0.4499999999999999,0.75,5,35.21126760563381,0.9911971830985916,0.9911971830985916,0.5973591549295775,0.0,1.0,-1,0.0,0.25,0.25,100.0,0.0,100.0,66.66666666666667,100.0,100.0,25.0,99.25,81.0625,0.8802816901408451,100.0,100.0,99.00880281690141,74.97227112676057,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,47.05882352941177,11.267605633802816,0.0,47.05882352941177,33.80281690140845,0.0,100.0,45.215410107705054,99.40264084507042,99.40264084507042,74.51637822193292,B
CHAMPAWAT,BARAKOT,JHIRKUNI,Gothkura,54166,29.482946,80.016986,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,2,2,5,5,0,0,2,2,2,3,3,4,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,4000.0,0.0,0.0,0.7,-0.36,0.3076923076923077,-1,0.0,0.25,0.25,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,100.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.3,99.3,60.50557875660723,B
CHAMPAWAT,BARAKOT,JHIRKUNI,Jhir Kuni,54181,29.474028,79.993922,39,103.0,48.0,55.0,0.0,0.0,74.0,29.0,35.0,13.0,22.0,0,1,2,2,5,5,1,0,2,2,1,0,3,4,2,2,10,0,0,2,0,0.0,2.564102564102564,1.0,1.0,1,5.0,0.6,1.0,5,48.543689320388346,0.9878640776699028,0.9878640776699028,0.9963592233009708,0.0,1.0,-1,0.0,0.25,0.25,0.0,2.564102564102564,99.0,33.85470085470086,100.0,100.0,0.0,99.0,74.75,1.2135922330097086,100.0,100.0,99.0121359223301,75.05643203883496,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,25.641025641025642,0.0,0.0,25.641025641025646,0.0,0.0,100.0,31.410256410256412,99.00364077669903,99.00364077669903,61.80837915021147,B
CHAMPAWAT,BARAKOT,JHIRKUNI,Suri,54182,29.475981,79.996019,33,89.0,40.0,49.0,0.0,0.0,56.0,33.0,47.0,7.0,40.0,0,1,2,2,5,5,0,0,2,2,1,0,3,4,2,0,0,0,0,2,0,0.0,3.0303030303030303,1.0,1.0,1,5.0,0.6,1.0,4,44.9438202247191,0.9887640449438202,0.9887640449438202,0.996629213483146,0.0,1.0,-1,0.0,0.25,0.25,0.0,3.03030303030303,99.0,34.01010101010101,100.0,100.0,0.0,99.0,74.75,1.1235955056179774,100.0,100.0,99.01123595505618,75.03370786516854,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.00337078651685,99.00337078651685,59.5435899241078,C
CHAMPAWAT,BARAKOT,JHIRKUNI,Nigali Garh,54183,29.475981,79.996019,18,41.0,20.0,21.0,0.0,0.0,31.0,10.0,15.0,1.0,14.0,0,0,2,2,5,5,0,0,2,2,2,3,3,4,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,97.5609756097561,0.975609756097561,0.975609756097561,0.9926829268292684,-0.36,0.3076923076923077,-1,0.0,0.25,0.25,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,2.4390243902439024,100.0,100.0,99.02439024390245,75.3658536585366,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.00731707317073,99.00731707317073,57.7197608819009,C
CHAMPAWAT,BARAKOT,KAKAR KHATERI,Banj,54168,29.45744,80.058005,13,35.0,15.0,20.0,8.0,0.0,20.0,15.0,17.0,17.0,0.0,4,1,2,2,5,5,1,1,1,1,2,2,3,3,1,0,0,0,0,2,0,30.76923076923077,7.6923076923076925,0.6923076923076923,0.6923076923076923,1,5.0,0.6,1.0,4,114.28571428571428,0.9714285714285714,0.9714285714285714,0.8991208791208791,-0.4399999999999999,0.1538461538461539,0,1.0,0.5,0.5,30.76923076923077,7.6923076923076925,99.3076923076923,45.92307692307693,100.0,100.0,0.0,99.0,74.75,2.8571428571428568,100.0,100.0,99.02857142857142,75.47142857142858,100.0,60.0,100.0,99.84615384615384,89.96153846153845,50.0,100.0,99.0,99.5,87.125,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.10087912087911,99.10087912087911,60.850021593916146,B
CHAMPAWAT,BARAKOT,KAKAR KHATERI,Talli Jindi,54175,29.457618,80.058038,60,56.0,31.0,25.0,0.0,0.0,41.0,15.0,17.0,17.0,0.0,28,1,2,2,3,4,1,1,2,2,2,4,3,3,2,0,0,0,0,2,0,46.66666666666666,1.6666666666666667,0.5333333333333334,0.5333333333333334,1,3.0,0.3,0.5,6,107.14285714285714,0.9732142857142856,0.9732142857142856,0.6519642857142858,-0.2799999999999999,0.4615384615384617,-1,0.0,0.5,0.5,46.66666666666666,1.666666666666667,99.46666666666667,49.26666666666666,100.0,100.0,50.0,99.5,87.375,2.6785714285714284,100.0,100.0,99.02678571428571,75.42633928571429,100.0,20.0,100.0,99.53846153846153,79.88461538461539,50.0,100.0,100.0,99.5,87.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.34803571428571,99.34803571428571,61.973918603107506,B
CHAMPAWAT,BARAKOT,KAKAR KHATERI,Kakarh,54176,29.446604,80.101036,135,969.0,474.0,495.0,475.0,1.0,644.0,325.0,374.0,233.0,141.0,5,1,2,2,2,2,1,1,1,1,1,0,2,3,1,10,0,1,0,2,0,3.7037037037037033,0.7407407407407408,0.962962962962963,0.962962962962963,1,2.0,0.15,0.25,4,4.127966976264189,0.998968008255934,0.998968008255934,0.688579291365669,0.0,1.0,0,1.0,0.5,0.5,3.7037037037037033,0.7407407407407408,99.03703703703704,34.49382716049383,100.0,100.0,75.0,99.75,93.6875,0.10319917440660473,100.0,100.0,99.00103199174407,74.77605779153767,100.0,100.0,100.0,99.0,99.75,50.0,100.0,99.0,99.5,87.125,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.31142070863433,99.31142070863433,61.19231503100389,B
CHAMPAWAT,BARAKOT,KAKRI,Kheti,54226,29.4101,80.083502,35,162.0,80.0,82.0,21.0,0.0,100.0,62.0,102.0,40.0,62.0,20,0,2,2,3,5,1,0,2,2,2,5,2,4,1,3,18,0,0,2,0,57.14285714285714,0.0,0.4285714285714286,0.4285714285714286,1,3.0,0.3,0.5,5,30.8641975308642,0.992283950617284,0.992283950617284,0.6262566137566138,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,57.14285714285714,0.0,99.57142857142857,52.23809523809524,100.0,100.0,50.0,99.5,87.375,0.7716049382716049,100.0,100.0,99.00771604938272,74.94483024691358,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,51.42857142857143,0.0,0.0,51.42857142857143,0.0,0.0,100.0,37.85714285714286,99.37374338624339,99.37374338624339,67.01300951549497,B
CHAMPAWAT,BARAKOT,KAKRI,Kakari,54227,29.410084,80.083455,41,178.0,82.0,96.0,0.0,0.0,105.0,73.0,46.0,36.0,10.0,30,0,2,2,3,5,1,0,2,2,2,5,2,4,1,3,18,0,0,2,0,73.17073170731707,0.0,0.2682926829268293,0.2682926829268293,1,3.0,0.3,0.5,5,28.08988764044944,0.9929775280898876,0.9929775280898876,0.578381063305015,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,73.17073170731707,0.0,99.73170731707317,57.63414634146341,100.0,100.0,50.0,99.5,87.375,0.702247191011236,100.0,100.0,99.00702247191012,74.92731741573033,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,43.90243902439025,0.0,0.0,43.90243902439025,0.0,0.0,100.0,35.97560975609756,99.42161893669498,99.42161893669498,67.54103060299398,B
CHAMPAWAT,BARAKOT,KAMA JYULA,Bakarya Julla,54127,29.476445,79.997417,87,313.0,134.0,179.0,103.0,0.0,166.0,147.0,109.0,109.0,0.0,0,0,2,2,5,5,1,0,2,2,2,5,3,3,2,3,15,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,5,15.974440894568689,0.9960063897763578,0.9960063897763578,0.9988019169329074,-0.1999999999999999,0.6153846153846155,-1,0.0,0.5,0.5,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.3993610223642172,100.0,100.0,99.00399361022365,74.85083865814697,100.0,0.0,100.0,99.38461538461539,74.84615384615384,50.0,100.0,100.0,99.5,87.375,17.24137931034483,0.0,0.0,17.24137931034483,0.0,0.0,100.0,29.310344827586206,99.0011980830671,99.0011980830671,57.29937726230424,C
CHAMPAWAT,BARAKOT,KAMA JYULA,Kamajula,54132,29.475981,79.996019,112,300.0,151.0,149.0,300.0,0.0,151.0,149.0,100.0,100.0,0.0,0,1,2,2,5,5,1,0,2,1,1,0,3,4,2,9,45,0,0,2,0,0.0,0.8928571428571428,1.0,1.0,1,5.0,0.6,1.0,4,13.333333333333334,0.9966666666666668,0.9966666666666668,0.999,0.0,1.0,-1,0.0,0.25,0.25,0.0,0.8928571428571428,99.0,33.297619047619044,100.0,100.0,0.0,99.0,74.75,0.33333333333333337,100.0,100.0,99.00333333333333,74.83416666666666,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,40.17857142857143,0.0,0.0,40.17857142857143,0.0,0.0,100.0,35.04464285714286,99.001,99.001,62.741767566691976,B
CHAMPAWAT,BARAKOT,KHAKORA,Khakora,54194,29.396927,80.088427,111,532.0,249.0,283.0,79.0,0.0,353.0,179.0,239.0,203.0,36.0,70,0,2,2,3,5,1,0,2,2,1,0,3,3,2,12,24,12,12,2,0,63.06306306306306,0.0,0.3693693693693693,0.3693693693693693,1,3.0,0.3,0.5,5,9.398496240601505,0.9976503759398496,0.9976503759398496,0.6101059235927657,0.0,1.0,-1,0.0,0.5,0.5,63.06306306306306,0.0,99.63063063063063,54.23123123123123,100.0,100.0,50.0,99.5,87.375,0.23496240601503762,100.0,100.0,99.00234962406014,74.80932800751879,100.0,100.0,100.0,99.0,99.75,50.0,100.0,100.0,99.5,87.375,21.62162162162162,2.255639097744361,0.0,21.62162162162162,6.7669172932330826,0.0,100.0,32.09713472871368,99.38989407640723,99.38989407640723,68.03407130642388,B
CHAMPAWAT,BARAKOT,KHOLASUNAR,Kailari,54180,29.476846,80.016986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,2,5,5,0,0,2,2,2,2,3,5,2,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,5.0,0.6,1.0,4,0.0,1.0,1.0,1.0,-0.4399999999999999,0.1538461538461539,-1,0.0,0.0,0.0,0.0,0.0,99.0,33.0,100.0,100.0,0.0,99.0,74.75,0.0,100.0,100.0,99.0,74.75,100.0,60.0,100.0,99.84615384615384,89.96153846153845,100.0,100.0,100.0,100.0,100.0,,,,,,,100.0,100.0,99.0,99.0,74.12514136441177,B
CHAMPAWAT,BARAKOT,KHOLASUNAR,Khola Sunar,54184,29.482946,80.016986,78,311.0,159.0,152.0,0.0,0.0,259.0,52.0,124.0,33.0,91.0,49,0,2,2,3,3,1,0,2,2,2,4,3,4,2,0,0,0,0,2,0,62.82051282051282,0.0,0.3717948717948718,0.3717948717948718,1,3.0,0.3,0.5,5,16.07717041800643,0.9959807073954984,0.9959807073954984,0.6103326737571111,-0.2799999999999999,0.4615384615384617,-1,0.0,0.25,0.25,62.82051282051281,0.0,99.62820512820512,54.14957264957264,100.0,100.0,50.0,99.5,87.375,0.4019292604501607,100.0,100.0,99.0040192926045,74.85148713826366,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.38966732624289,99.38966732624289,63.61280953924239,B
CHAMPAWAT,BARAKOT,KOTHERA,Kothera,54157,29.459656,80.062009,125,371.0,185.0,186.0,98.0,0.0,255.0,116.0,276.0,128.0,148.0,125,0,2,2,4,4,0,0,1,2,1,0,1,3,2,0,0,0,0,2,0,100.0,0.0,0.0,0.0,1,4.0,0.4499999999999999,0.75,3,8.086253369272237,0.997978436657682,0.997978436657682,0.5993935309973046,0.0,1.0,-1,0.0,0.5,0.5,100.0,0.0,100.0,66.66666666666667,100.0,100.0,25.0,99.25,81.0625,0.2021563342318059,100.0,100.0,99.00202156334232,74.80104447439354,100.0,100.0,100.0,99.0,99.75,50.0,100.0,100.0,99.5,87.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.4006064690027,99.4006064690027,66.703109982942,B
CHAMPAWAT,BARAKOT,LIDU,Simela,54221,29.48292,80.016637,38,135.0,66.0,69.0,0.0,0.0,87.0,48.0,61.0,6.0,55.0,6,0,2,2,5,5,1,0,2,2,2,2,3,4,2,2,10,0,0,2,0,15.789473684210526,0.0,0.8421052631578947,0.8421052631578947,1,5.0,0.6,1.0,5,37.03703703703704,0.9907407407407408,0.9907407407407408,0.9498538011695904,-0.4399999999999999,0.1538461538461539,-1,0.0,0.25,0.25,15.789473684210526,0.0,99.15789473684211,38.31578947368421,100.0,100.0,0.0,99.0,74.75,0.9259259259259259,100.0,100.0,99.00925925925925,74.98379629629629,100.0,60.0,100.0,99.84615384615384,89.96153846153845,75.0,100.0,100.0,99.75,93.6875,26.31578947368421,0.0,0.0,26.31578947368421,0.0,0.0,100.0,31.57894736842105,99.0501461988304,99.0501461988304,62.06528616975859,B
